Date;Year;Open;High;Low;Close;Adj Close;Volume;Daily Stock Return Direction;Daily Stock Return (%);Daily Trading Volume Change (%);Price Anomaly Category;Volume Anomaly Category;Strong Anomaly
27/06/2022;2022;1,970.00;1,970.00;1,885.00;1,890.00;1,595.34;172,003,400;-;-4.0609;133.3265;Normal;Normal;No
28/06/2022;2022;1,890.00;1,905.00;1,860.00;1,865.00;1,574.24;106,446,700;-;-1.3228;-38.1136;Normal;Normal;No
29/06/2022;2022;1,855.00;1,890.00;1,835.00;1,835.00;1,548.92;118,684,300;-;-1.6086;11.4965;Normal;Normal;No
30/06/2022;2022;1,850.00;1,860.00;1,800.00;1,800.00;1,519.37;77,824,200;-;-1.9074;-34.4276;Normal;Normal;No
01/07/2022;2022;1,795.00;1,810.00;1,750.00;1,750.00;1,477.17;114,976,000;-;-2.7778;47.7381;Normal;Normal;No
04/07/2022;2022;1,750.00;1,770.00;1,700.00;1,720.00;1,451.84;101,952,600;-;-1.7143;-11.3271;Normal;Normal;No
05/07/2022;2022;1,740.00;1,820.00;1,740.00;1,790.00;1,510.93;123,382,000;+;4.0698;21.019;Normal;Normal;No
06/07/2022;2022;1,775.00;1,780.00;1,710.00;1,720.00;1,451.84;96,872,200;-;-3.9106;-21.486;Normal;Normal;No
07/07/2022;2022;1,715.00;1,735.00;1,700.00;1,720.00;1,451.84;73,058,900;0;0;-24.5822;Normal;Normal;No
08/07/2022;2022;1,725.00;1,755.00;1,710.00;1,715.00;1,447.62;83,303,200;-;-0.2907;14.022;Normal;Normal;No
11/07/2022;2022;1,720.00;1,730.00;1,705.00;1,720.00;1,451.84;49,575,300;+;0.2915;-40.4881;Normal;Normal;No
12/07/2022;2022;1,720.00;1,770.00;1,720.00;1,740.00;1,468.73;88,165,200;+;1.1628;77.841;Normal;Normal;No
13/07/2022;2022;1,740.00;1,755.00;1,715.00;1,720.00;1,451.84;50,792,800;-;-1.1494;-42.3891;Normal;Normal;No
14/07/2022;2022;1,720.00;1,725.00;1,640.00;1,650.00;1,392.76;165,952,800;-;-4.0698;226.725;Normal;Sharp Volume Increase;No
15/07/2022;2022;1,600.00;1,605.00;1,535.00;1,540.00;1,299.91;227,657,100;-;-6.6667;37.1818;Sharp Price Decrease;Normal;No
18/07/2022;2022;1,575.00;1,595.00;1,550.00;1,560.00;1,316.79;137,279,400;+;1.2987;-39.699;Normal;Normal;No
19/07/2022;2022;1,580.00;1,665.00;1,575.00;1,655.00;1,396.98;159,974,800;+;6.0897;16.5323;Sharp Price Increase;Normal;No
20/07/2022;2022;1,680.00;1,700.00;1,670.00;1,695.00;1,430.74;110,080,500;+;2.4169;-31.1888;Normal;Normal;No
21/07/2022;2022;1,695.00;1,710.00;1,665.00;1,675.00;1,413.86;49,659,100;-;-1.1799;-54.8884;Normal;Normal;No
22/07/2022;2022;1,690.00;1,785.00;1,690.00;1,780.00;1,502.49;129,865,600;+;6.2687;161.5142;Sharp Price Increase;Normal;No
25/07/2022;2022;1,800.00;1,825.00;1,735.00;1,755.00;1,481.39;105,812,300;-;-1.4045;-18.5217;Normal;Normal;No
26/07/2022;2022;1,755.00;1,800.00;1,755.00;1,790.00;1,510.93;63,350,000;+;1.9943;-40.1298;Normal;Normal;No
27/07/2022;2022;1,780.00;1,790.00;1,770.00;1,785.00;1,506.71;33,964,700;-;-0.2793;-46.3856;Normal;Normal;No
28/07/2022;2022;1,815.00;2,030.00;1,805.00;2,000.00;1,688.19;342,364,100;+;12.0448;907.9998;Sharp Price Increase;Sharp Volume Increase;Yes
29/07/2022;2022;2,020.00;2,070.00;1,945.00;1,955.00;1,650.21;152,840,800;-;-2.25;-55.3572;Normal;Normal;No
01/08/2022;2022;2,030.00;2,100.00;1,990.00;2,080.00;1,755.72;243,188,600;+;6.3939;59.1124;Sharp Price Increase;Normal;No
02/08/2022;2022;2,080.00;2,080.00;1,990.00;1,995.00;1,683.97;150,196,700;-;-4.0865;-38.2386;Normal;Normal;No
03/08/2022;2022;1,975.00;1,990.00;1,915.00;1,970.00;1,662.87;102,367,400;-;-1.2531;-31.8444;Normal;Normal;No
04/08/2022;2022;1,980.00;2,020.00;1,950.00;1,970.00;1,662.87;76,571,800;0;0;-25.199;Normal;Normal;No
05/08/2022;2022;2,000.00;2,030.00;1,970.00;2,020.00;1,705.07;85,399,300;+;2.5381;11.5284;Normal;Normal;No
08/08/2022;2022;2,010.00;2,070.00;1,985.00;2,060.00;1,738.84;130,808,300;+;1.9802;53.1726;Normal;Normal;No
09/08/2022;2022;2,080.00;2,230.00;2,070.00;2,180.00;1,840.13;405,818,700;+;5.8252;210.2393;Sharp Price Increase;Sharp Volume Increase;Yes
10/08/2022;2022;2,180.00;2,180.00;2,110.00;2,120.00;1,789.48;148,697,800;-;-2.7523;-63.3586;Normal;Sharp Volume Decrease;No
11/08/2022;2022;2,200.00;2,270.00;2,180.00;2,240.00;1,890.77;278,414,000;+;5.6604;87.2348;Sharp Price Increase;Normal;No
12/08/2022;2022;2,240.00;2,270.00;2,210.00;2,220.00;1,873.89;121,265,600;-;-0.8929;-56.4441;Normal;Normal;No
15/08/2022;2022;2,230.00;2,240.00;2,120.00;2,130.00;1,797.92;111,112,000;-;-4.0541;-8.373;Normal;Normal;No
16/08/2022;2022;2,130.00;2,140.00;2,070.00;2,080.00;1,755.72;117,043,800;-;-2.3474;5.3386;Normal;Normal;No
18/08/2022;2022;2,070.00;2,110.00;2,030.00;2,050.00;1,730.40;116,651,400;-;-1.4423;-0.3353;Normal;Normal;No
19/08/2022;2022;2,050.00;2,090.00;2,030.00;2,060.00;1,738.84;101,507,400;+;0.4878;-12.9823;Normal;Normal;No
22/08/2022;2022;2,060.00;2,070.00;1,980.00;1,985.00;1,675.53;140,299,600;-;-3.6408;38.2161;Normal;Normal;No
23/08/2022;2022;1,985.00;2,050.00;1,965.00;2,030.00;1,713.51;87,682,800;+;2.267;-37.5032;Normal;Normal;No
24/08/2022;2022;2,020.00;2,040.00;2,000.00;2,010.00;1,696.63;54,617,900;-;-0.9852;-37.7097;Normal;Normal;No
25/08/2022;2022;2,010.00;2,040.00;1,985.00;1,995.00;1,683.97;90,209,100;-;-0.7463;65.164;Normal;Normal;No
26/08/2022;2022;1,995.00;2,000.00;1,955.00;1,955.00;1,650.21;135,647,800;-;-2.005;50.3704;Normal;Normal;No
29/08/2022;2022;1,920.00;1,925.00;1,865.00;1,900.00;1,603.78;117,016,500;-;-2.8133;-13.7351;Normal;Normal;No
30/08/2022;2022;1,920.00;2,010.00;1,910.00;1,985.00;1,675.53;139,215,000;+;4.4737;18.9704;Normal;Normal;No
31/08/2022;2022;1,985.00;1,990.00;1,925.00;1,990.00;1,679.75;134,229,100;+;0.2519;-3.5814;Normal;Normal;No
01/09/2022;2022;1,985.00;1,985.00;1,930.00;1,935.00;1,633.32;63,085,900;-;-2.7638;-53.0013;Normal;Normal;No
02/09/2022;2022;1,930.00;1,930.00;1,900.00;1,900.00;1,603.78;105,457,000;-;-1.8088;67.1641;Normal;Normal;No
05/09/2022;2022;1,880.00;1,985.00;1,870.00;1,970.00;1,662.87;131,398,400;+;3.6842;24.599;Normal;Normal;No
06/09/2022;2022;2,010.00;2,040.00;1,975.00;1,990.00;1,679.75;138,906,100;+;1.0152;5.7137;Normal;Normal;No
07/09/2022;2022;1,975.00;1,990.00;1,940.00;1,950.00;1,645.99;81,794,000;-;-2.0101;-41.1156;Normal;Normal;No
08/09/2022;2022;1,970.00;1,975.00;1,920.00;1,920.00;1,620.66;78,962,000;-;-1.5385;-3.4624;Normal;Normal;No
09/09/2022;2022;1,940.00;1,985.00;1,920.00;1,975.00;1,667.09;75,063,600;+;2.8646;-4.9371;Normal;Normal;No
12/09/2022;2022;2,010.00;2,020.00;1,980.00;1,980.00;1,671.31;96,249,700;+;0.2532;28.2242;Normal;Normal;No
13/09/2022;2022;2,030.00;2,100.00;2,030.00;2,070.00;1,747.28;282,112,800;+;4.5455;193.1051;Normal;Sharp Volume Increase;No
14/09/2022;2022;2,010.00;2,120.00;1,990.00;2,120.00;1,789.48;230,625,300;+;2.4155;-18.2507;Normal;Normal;No
15/09/2022;2022;2,130.00;2,150.00;2,060.00;2,070.00;1,747.28;147,893,600;-;-2.3585;-35.8728;Normal;Normal;No
16/09/2022;2022;2,030.00;2,050.00;2,000.00;2,040.00;1,721.95;97,988,100;-;-1.4493;-33.7442;Normal;Normal;No
19/09/2022;2022;2,080.00;2,090.00;2,020.00;2,050.00;1,730.40;80,428,100;+;0.4902;-17.9205;Normal;Normal;No
20/09/2022;2022;2,080.00;2,080.00;2,040.00;2,050.00;1,730.40;46,000,700;0;0;-42.8052;Normal;Normal;No
21/09/2022;2022;2,060.00;2,100.00;2,020.00;2,080.00;1,755.72;122,337,200;+;1.4634;165.9464;Normal;Normal;No
22/09/2022;2022;2,050.00;2,090.00;2,040.00;2,080.00;1,755.72;56,857,200;0;0;-53.5242;Normal;Normal;No
23/09/2022;2022;2,080.00;2,090.00;2,030.00;2,040.00;1,721.95;54,897,400;-;-1.9231;-3.4469;Normal;Normal;No
26/09/2022;2022;1,995.00;2,000.00;1,970.00;1,970.00;1,662.87;95,293,700;-;-3.4314;73.5851;Normal;Normal;No
27/09/2022;2022;1,955.00;1,975.00;1,930.00;1,965.00;1,658.65;75,589,600;-;-0.2538;-20.6772;Normal;Normal;No
28/09/2022;2022;1,945.00;1,950.00;1,925.00;1,925.00;1,624.88;70,315,600;-;-2.0356;-6.9772;Normal;Normal;No
29/09/2022;2022;1,945.00;1,960.00;1,910.00;1,920.00;1,620.66;48,688,700;-;-0.2597;-30.7569;Normal;Normal;No
30/09/2022;2022;1,925.00;1,940.00;1,885.00;1,940.00;1,637.55;61,879,600;+;1.0417;27.0923;Normal;Normal;No
03/10/2022;2022;1,900.00;1,920.00;1,890.00;1,890.00;1,595.34;57,708,700;-;-2.5773;-6.7403;Normal;Normal;No
04/10/2022;2022;1,920.00;1,935.00;1,910.00;1,925.00;1,624.88;73,564,600;+;1.8519;27.4758;Normal;Normal;No
05/10/2022;2022;1,945.00;1,975.00;1,940.00;1,940.00;1,637.55;84,847,500;+;0.7792;15.3374;Normal;Normal;No
06/10/2022;2022;1,955.00;1,965.00;1,925.00;1,930.00;1,629.10;46,688,800;-;-0.5155;-44.9733;Normal;Normal;No
07/10/2022;2022;1,935.00;1,950.00;1,925.00;1,935.00;1,633.32;28,671,100;+;0.2591;-38.5911;Normal;Normal;No
10/10/2022;2022;1,920.00;1,925.00;1,895.00;1,910.00;1,612.22;29,237,400;-;-1.292;1.9752;Normal;Normal;No
11/10/2022;2022;1,910.00;1,915.00;1,890.00;1,895.00;1,599.56;23,307,600;-;-0.7853;-20.2816;Normal;Normal;No
12/10/2022;2022;1,895.00;1,915.00;1,860.00;1,880.00;1,586.90;45,420,900;-;-0.7916;94.8759;Normal;Normal;No
13/10/2022;2022;1,890.00;1,895.00;1,820.00;1,830.00;1,544.69;61,806,000;-;-2.6596;36.0739;Normal;Normal;No
14/10/2022;2022;1,855.00;1,865.00;1,820.00;1,820.00;1,536.25;35,742,200;-;-0.5464;-42.1703;Normal;Normal;No
17/10/2022;2022;1,810.00;1,810.00;1,765.00;1,805.00;1,523.59;44,920,200;-;-0.8242;25.6783;Normal;Normal;No
18/10/2022;2022;1,810.00;1,830.00;1,790.00;1,795.00;1,515.15;29,114,900;-;-0.554;-35.1853;Normal;Normal;No
19/10/2022;2022;1,800.00;1,840.00;1,765.00;1,825.00;1,540.47;50,663,500;+;1.6713;74.0123;Normal;Normal;No
20/10/2022;2022;1,815.00;1,835.00;1,805.00;1,820.00;1,536.25;55,821,200;-;-0.274;10.1803;Normal;Normal;No
21/10/2022;2022;1,825.00;1,830.00;1,795.00;1,800.00;1,519.37;53,313,900;-;-1.0989;-4.4917;Normal;Normal;No
24/10/2022;2022;1,805.00;1,825.00;1,790.00;1,795.00;1,515.15;42,005,500;-;-0.2778;-21.211;Normal;Normal;No
25/10/2022;2022;1,800.00;1,810.00;1,760.00;1,770.00;1,494.05;61,312,200;-;-1.3928;45.9623;Normal;Normal;No
26/10/2022;2022;1,775.00;1,830.00;1,775.00;1,810.00;1,527.81;93,571,200;+;2.2599;52.6143;Normal;Normal;No
27/10/2022;2022;1,820.00;1,880.00;1,815.00;1,840.00;1,553.14;117,436,400;+;1.6575;25.5049;Normal;Normal;No
28/10/2022;2022;1,845.00;1,850.00;1,805.00;1,835.00;1,548.92;48,489,400;-;-0.2717;-58.7101;Normal;Sharp Volume Decrease;No
31/10/2022;2022;1,840.00;1,850.00;1,825.00;1,845.00;1,557.36;32,276,200;+;0.545;-33.4366;Normal;Normal;No
01/11/2022;2022;1,845.00;1,845.00;1,805.00;1,810.00;1,527.81;27,067,000;-;-1.897;-16.1394;Normal;Normal;No
02/11/2022;2022;1,865.00;1,895.00;1,850.00;1,865.00;1,574.24;112,301,800;+;3.0387;314.903;Normal;Sharp Volume Increase;No
03/11/2022;2022;1,865.00;1,875.00;1,825.00;1,830.00;1,544.69;55,063,600;-;-1.8767;-50.9682;Normal;Normal;No
04/11/2022;2022;1,830.00;1,915.00;1,805.00;1,915.00;1,616.44;94,024,700;+;4.6448;70.7565;Normal;Normal;No
07/11/2022;2022;1,930.00;2,010.00;1,930.00;2,000.00;1,688.19;213,462,800;+;4.4386;127.0284;Normal;Normal;No
08/11/2022;2022;2,010.00;2,040.00;1,970.00;1,985.00;1,675.53;102,934,900;-;-0.75;-51.7785;Normal;Normal;No
09/11/2022;2022;2,010.00;2,060.00;1,995.00;2,000.00;1,688.19;109,456,900;+;0.7557;6.336;Normal;Normal;No
10/11/2022;2022;2,000.00;2,020.00;1,985.00;2,000.00;1,688.19;111,703,400;0;0;2.0524;Normal;Normal;No
11/11/2022;2022;2,080.00;2,130.00;2,050.00;2,120.00;1,789.48;262,785,800;+;6;135.2532;Sharp Price Increase;Normal;No
14/11/2022;2022;2,150.00;2,170.00;2,100.00;2,120.00;1,789.48;148,342,000;0;0;-43.5502;Normal;Normal;No
15/11/2022;2022;2,160.00;2,220.00;2,130.00;2,160.00;1,823.25;165,401,200;+;1.8868;11.4999;Normal;Normal;No
16/11/2022;2022;2,180.00;2,180.00;2,020.00;2,030.00;1,713.51;174,441,800;-;-6.0185;5.4659;Sharp Price Decrease;Normal;No
17/11/2022;2022;1,985.00;1,995.00;1,940.00;1,975.00;1,667.09;149,717,300;-;-2.7094;-14.1735;Normal;Normal;No
18/11/2022;2022;1,955.00;1,985.00;1,950.00;1,960.00;1,654.43;59,274,700;-;-0.7595;-60.4089;Normal;Sharp Volume Decrease;No
21/11/2022;2022;1,980.00;2,000.00;1,955.00;1,960.00;1,654.43;54,986,700;0;0;-7.2341;Normal;Normal;No
22/11/2022;2022;1,960.00;1,970.00;1,930.00;1,935.00;1,633.32;56,464,900;-;-1.2755;2.6883;Normal;Normal;No
23/11/2022;2022;1,970.00;1,985.00;1,955.00;1,975.00;1,667.09;55,881,800;+;2.0672;-1.0327;Normal;Normal;No
24/11/2022;2022;1,975.00;1,990.00;1,960.00;1,970.00;1,662.87;35,329,400;-;-0.2532;-36.7783;Normal;Normal;No
25/11/2022;2022;1,970.00;1,975.00;1,945.00;1,950.00;1,645.99;30,261,700;-;-1.0152;-14.3441;Normal;Normal;No
28/11/2022;2022;1,945.00;1,945.00;1,910.00;1,915.00;1,616.44;64,871,100;-;-1.7949;114.367;Normal;Normal;No
29/11/2022;2022;1,935.00;1,965.00;1,925.00;1,965.00;1,658.65;56,748,100;+;2.611;-12.5218;Normal;Normal;No
30/11/2022;2022;1,980.00;1,990.00;1,965.00;1,985.00;1,675.53;119,645,000;+;1.0178;110.8353;Normal;Normal;No
01/12/2022;2022;2,000.00;2,060.00;1,985.00;2,040.00;1,721.95;119,554,800;+;2.7708;-0.0754;Normal;Normal;No
02/12/2022;2022;2,050.00;2,060.00;2,020.00;2,040.00;1,721.95;71,325,000;0;0;-40.3412;Normal;Normal;No
05/12/2022;2022;2,070.00;2,080.00;2,040.00;2,060.00;1,738.84;61,782,900;+;0.9804;-13.3783;Normal;Normal;No
06/12/2022;2022;2,050.00;2,050.00;1,945.00;1,965.00;1,658.65;67,396,800;-;-4.6117;9.0865;Sharp Price Decrease;Normal;No
07/12/2022;2022;1,965.00;1,985.00;1,900.00;1,920.00;1,620.66;81,990,800;-;-2.2901;21.6538;Normal;Normal;No
08/12/2022;2022;1,960.00;1,995.00;1,920.00;1,990.00;1,679.75;67,037,700;+;3.6458;-18.2375;Normal;Normal;No
09/12/2022;2022;1,960.00;1,980.00;1,930.00;1,935.00;1,633.32;49,685,200;-;-2.7638;-25.8847;Normal;Normal;No
12/12/2022;2022;1,930.00;1,960.00;1,915.00;1,950.00;1,645.99;31,247,700;+;0.7752;-37.1086;Normal;Normal;No
13/12/2022;2022;1,960.00;1,965.00;1,930.00;1,930.00;1,629.10;57,151,100;-;-1.0256;82.897;Normal;Normal;No
14/12/2022;2022;1,930.00;1,945.00;1,915.00;1,940.00;1,637.55;47,643,500;+;0.5181;-16.6359;Normal;Normal;No
15/12/2022;2022;1,940.00;1,940.00;1,920.00;1,935.00;1,633.32;33,879,300;-;-0.2577;-28.89;Normal;Normal;No
16/12/2022;2022;1,915.00;2,030.00;1,915.00;2,020.00;1,705.07;96,998,400;+;4.3928;186.3058;Normal;Sharp Volume Increase;No
19/12/2022;2022;2,030.00;2,060.00;2,000.00;2,040.00;1,721.95;84,860,900;+;0.9901;-12.5131;Normal;Normal;No
20/12/2022;2022;2,030.00;2,030.00;1,985.00;2,010.00;1,696.63;52,011,600;-;-1.4706;-38.7096;Normal;Normal;No
21/12/2022;2022;2,020.00;2,070.00;2,020.00;2,040.00;1,721.95;63,043,600;+;1.4925;21.2107;Normal;Normal;No
22/12/2022;2022;2,070.00;2,080.00;2,020.00;2,030.00;1,713.51;38,430,500;-;-0.4902;-39.0414;Normal;Normal;No
23/12/2022;2022;2,030.00;2,030.00;1,995.00;2,000.00;1,688.19;33,726,500;-;-1.4778;-12.2403;Normal;Normal;No
26/12/2022;2022;2,010.00;2,030.00;1,995.00;2,000.00;1,688.19;15,934,600;0;0;-52.7535;Normal;Normal;No
27/12/2022;2022;2,010.00;2,040.00;1,985.00;1,990.00;1,679.75;36,854,400;-;-0.5;131.2854;Normal;Normal;No
28/12/2022;2022;1,990.00;2,010.00;1,940.00;2,010.00;1,696.63;62,750,900;+;1.005;70.2671;Normal;Normal;No
29/12/2022;2022;2,000.00;2,020.00;1,970.00;2,010.00;1,696.63;43,604,000;0;0;-30.5126;Normal;Normal;No
30/12/2022;2022;2,010.00;2,020.00;1,985.00;1,985.00;1,675.53;23,123,000;-;-1.2438;-46.9705;Normal;Normal;No
02/01/2023;2023;1,990.00;2,010.00;1,975.00;1,980.00;1,671.31;15,045,200;-;-0.2519;-34.934;Normal;Normal;No
03/01/2023;2023;1,980.00;2,020.00;1,975.00;2,000.00;1,688.19;45,001,200;+;1.0101;199.1067;Normal;Sharp Volume Increase;No
04/01/2023;2023;2,020.00;2,100.00;2,010.00;2,050.00;1,730.40;142,169,900;+;2.5;215.9247;Normal;Sharp Volume Increase;No
05/01/2023;2023;2,020.00;2,050.00;1,935.00;1,965.00;1,658.65;130,118,600;-;-4.1463;-8.4767;Normal;Normal;No
06/01/2023;2023;1,950.00;1,985.00;1,930.00;1,985.00;1,675.53;55,673,400;+;1.0178;-57.2133;Normal;Sharp Volume Decrease;No
09/01/2023;2023;2,010.00;2,070.00;2,010.00;2,060.00;1,738.84;118,054,500;+;3.7783;112.0483;Normal;Normal;No
10/01/2023;2023;2,040.00;2,060.00;2,000.00;2,040.00;1,721.95;57,625,700;-;-0.9709;-51.1872;Normal;Normal;No
11/01/2023;2023;2,050.00;2,070.00;2,020.00;2,070.00;1,747.28;48,480,600;+;1.4706;-15.8698;Normal;Normal;No
12/01/2023;2023;2,060.00;2,140.00;2,040.00;2,130.00;1,797.92;185,136,300;+;2.8986;281.8771;Normal;Sharp Volume Increase;No
13/01/2023;2023;2,150.00;2,170.00;2,090.00;2,150.00;1,814.81;148,853,000;+;0.939;-19.5982;Normal;Normal;No
16/01/2023;2023;2,160.00;2,200.00;2,150.00;2,180.00;1,840.13;92,259,000;+;1.3953;-38.0201;Normal;Normal;No
17/01/2023;2023;2,200.00;2,290.00;2,180.00;2,270.00;1,916.10;242,582,700;+;4.1284;162.9366;Normal;Normal;No
18/01/2023;2023;2,260.00;2,270.00;2,210.00;2,260.00;1,907.66;122,109,900;-;-0.4405;-49.6626;Normal;Normal;No
19/01/2023;2023;2,290.00;2,320.00;2,270.00;2,270.00;1,916.10;132,011,300;+;0.4425;8.1086;Normal;Normal;No
20/01/2023;2023;2,300.00;2,340.00;2,280.00;2,320.00;1,958.30;113,403,800;+;2.2026;-14.0954;Normal;Normal;No
24/01/2023;2023;2,320.00;2,350.00;2,280.00;2,320.00;1,958.30;65,599,100;0;0;-42.1544;Normal;Normal;No
25/01/2023;2023;2,340.00;2,350.00;2,250.00;2,290.00;1,932.98;55,275,800;-;-1.2931;-15.737;Normal;Normal;No
26/01/2023;2023;2,330.00;2,370.00;2,300.00;2,320.00;1,958.30;91,463,800;+;1.31;65.4681;Normal;Normal;No
27/01/2023;2023;2,330.00;2,330.00;2,290.00;2,300.00;1,941.42;36,469,600;-;-0.8621;-60.1267;Normal;Sharp Volume Decrease;No
30/01/2023;2023;2,300.00;2,310.00;2,250.00;2,290.00;1,932.98;58,533,200;-;-0.4348;60.4986;Normal;Normal;No
31/01/2023;2023;2,300.00;2,340.00;2,290.00;2,310.00;1,949.86;56,896,100;+;0.8734;-2.7969;Normal;Normal;No
01/02/2023;2023;2,340.00;2,390.00;2,320.00;2,370.00;2,000.51;134,564,600;+;2.5974;136.5094;Normal;Normal;No
02/02/2023;2023;2,350.00;2,380.00;2,320.00;2,350.00;1,983.62;55,219,600;-;-0.8439;-58.9642;Normal;Sharp Volume Decrease;No
03/02/2023;2023;2,380.00;2,380.00;2,280.00;2,330.00;1,966.74;69,916,100;-;-0.8511;26.6146;Normal;Normal;No
06/02/2023;2023;2,280.00;2,320.00;2,260.00;2,270.00;1,916.10;60,509,800;-;-2.5751;-13.4537;Normal;Normal;No
07/02/2023;2023;2,250.00;2,260.00;2,190.00;2,250.00;1,899.21;130,229,800;-;-0.8811;115.221;Normal;Normal;No
08/02/2023;2023;2,260.00;2,280.00;2,220.00;2,240.00;1,890.77;52,970,000;-;-0.4444;-59.3257;Normal;Sharp Volume Decrease;No
09/02/2023;2023;2,240.00;2,260.00;2,220.00;2,220.00;1,873.89;50,507,500;-;-0.8929;-4.6489;Normal;Normal;No
10/02/2023;2023;2,250.00;2,250.00;2,180.00;2,220.00;1,873.89;77,590,000;0;0;53.6207;Normal;Normal;No
13/02/2023;2023;2,210.00;2,240.00;2,200.00;2,240.00;1,890.77;27,137,900;+;0.9009;-65.024;Normal;Sharp Volume Decrease;No
14/02/2023;2023;2,240.00;2,250.00;2,200.00;2,210.00;1,865.45;47,466,500;-;-1.3393;74.9085;Normal;Normal;No
15/02/2023;2023;2,200.00;2,230.00;2,160.00;2,200.00;1,857.01;66,560,400;-;-0.4525;40.2261;Normal;Normal;No
16/02/2023;2023;2,200.00;2,210.00;2,100.00;2,110.00;1,781.04;130,493,400;-;-4.0909;96.0526;Normal;Normal;No
17/02/2023;2023;2,100.00;2,140.00;2,060.00;2,090.00;1,764.16;90,798,900;-;-0.9479;-30.4188;Normal;Normal;No
20/02/2023;2023;2,080.00;2,090.00;2,020.00;2,080.00;1,755.72;99,587,300;-;-0.4785;9.679;Normal;Normal;No
21/02/2023;2023;2,110.00;2,130.00;2,070.00;2,080.00;1,755.72;70,008,500;0;0;-29.7014;Normal;Normal;No
22/02/2023;2023;2,080.00;2,090.00;2,030.00;2,050.00;1,730.40;74,407,800;-;-1.4423;6.284;Normal;Normal;No
23/02/2023;2023;2,050.00;2,060.00;2,000.00;2,030.00;1,713.51;74,657,800;-;-0.9756;0.336;Normal;Normal;No
24/02/2023;2023;2,020.00;2,040.00;2,000.00;2,000.00;1,688.19;48,747,500;-;-1.4778;-34.7054;Normal;Normal;No
27/02/2023;2023;2,000.00;2,040.00;1,985.00;2,010.00;1,696.63;60,281,100;+;0.5;23.6599;Normal;Normal;No
28/02/2023;2023;2,030.00;2,040.00;1,990.00;1,990.00;1,679.75;99,649,100;-;-0.995;65.3074;Normal;Normal;No
01/03/2023;2023;1,990.00;2,020.00;1,975.00;2,000.00;1,688.19;49,985,200;+;0.5025;-49.8388;Normal;Normal;No
02/03/2023;2023;2,010.00;2,040.00;2,000.00;2,010.00;1,696.63;57,745,800;+;0.5;15.5258;Normal;Normal;No
03/03/2023;2023;2,010.00;2,040.00;1,985.00;1,995.00;1,683.97;63,901,300;-;-0.7463;10.6596;Normal;Normal;No
06/03/2023;2023;2,000.00;2,020.00;1,955.00;1,960.00;1,654.43;74,031,000;-;-1.7544;15.8521;Normal;Normal;No
07/03/2023;2023;1,960.00;1,970.00;1,930.00;1,940.00;1,637.55;76,557,300;-;-1.0204;3.4125;Normal;Normal;No
08/03/2023;2023;1,920.00;1,930.00;1,870.00;1,885.00;1,591.12;144,493,200;-;-2.8351;88.7386;Normal;Normal;No
09/03/2023;2023;1,885.00;1,910.00;1,870.00;1,875.00;1,582.68;75,244,200;-;-0.5305;-47.9254;Normal;Normal;No
10/03/2023;2023;1,865.00;1,895.00;1,850.00;1,880.00;1,586.90;96,320,400;+;0.2667;28.0104;Normal;Normal;No
13/03/2023;2023;1,890.00;1,890.00;1,850.00;1,850.00;1,561.58;60,375,200;-;-1.5957;-37.3184;Normal;Normal;No
14/03/2023;2023;1,865.00;1,885.00;1,810.00;1,815.00;1,532.03;107,452,200;-;-1.8919;77.9741;Normal;Normal;No
15/03/2023;2023;1,825.00;1,865.00;1,825.00;1,855.00;1,565.80;67,314,600;+;2.2039;-37.3539;Normal;Normal;No
16/03/2023;2023;1,850.00;1,855.00;1,770.00;1,795.00;1,515.15;98,076,300;-;-3.2345;45.6984;Normal;Normal;No
17/03/2023;2023;1,815.00;1,895.00;1,810.00;1,895.00;1,599.56;109,506,100;+;5.571;11.654;Sharp Price Increase;Normal;No
20/03/2023;2023;1,905.00;1,930.00;1,875.00;1,900.00;1,603.78;60,151,400;+;0.2639;-45.0703;Normal;Normal;No
21/03/2023;2023;1,910.00;1,915.00;1,885.00;1,885.00;1,591.12;36,252,300;-;-0.7895;-39.7316;Normal;Normal;No
24/03/2023;2023;1,895.00;1,940.00;1,885.00;1,895.00;1,599.56;78,590,800;+;0.5305;116.7885;Normal;Normal;No
27/03/2023;2023;1,935.00;2,010.00;1,935.00;1,960.00;1,654.43;128,759,700;+;3.4301;63.8356;Normal;Normal;No
28/03/2023;2023;1,970.00;2,010.00;1,970.00;1,995.00;1,683.97;71,821,100;+;1.7857;-44.2208;Normal;Normal;No
29/03/2023;2023;2,000.00;2,090.00;2,000.00;2,080.00;1,755.72;147,076,200;+;4.2607;104.7813;Normal;Normal;No
30/03/2023;2023;2,070.00;2,090.00;2,040.00;2,090.00;1,764.16;83,062,700;+;0.4808;-43.524;Normal;Normal;No
31/03/2023;2023;2,080.00;2,100.00;2,050.00;2,090.00;1,764.16;63,907,600;0;0;-23.061;Normal;Normal;No
03/04/2023;2023;2,100.00;2,110.00;2,070.00;2,090.00;1,764.16;48,072,300;0;0;-24.7784;Normal;Normal;No
04/04/2023;2023;2,090.00;2,100.00;2,040.00;2,050.00;1,730.40;64,915,300;-;-1.9139;35.0368;Normal;Normal;No
05/04/2023;2023;2,070.00;2,150.00;2,070.00;2,100.00;1,772.60;112,473,600;+;2.439;73.2621;Normal;Normal;No
